board,angle,climb_name,date,logged_grade,displayed_grade,difficulty,tries,is_mirror,sessions_count,tries_total,is_repeat,is_ascent,comment
tension,35,"Life in Plastic, it's Fantastic",2024-01-23 17:34:27,4b,4b,11.175,1,False,2,2,True,True,
tension,35,River Walk,2024-01-23 17:35:41,4b,4b,11.2353,1,True,1,1,False,True,
tension,35,Zone,2024-01-23 17:37:06,4b,4b,11.4815,1,True,2,2,True,True,
tension,35,Hand Warmers,2024-01-23 17:38:46,4b,4b,10.9643,1,True,1,1,False,True,
tension,35,Fitty degree warm up,2024-01-23 17:40:29,4b,4b,11.2273,1,True,2,2,True,True,
tension,35,Rules of Disarmament,2024-01-23 17:41:48,4b,4b,10.7692,1,False,2,2,True,True,
tension,35,Smooth sailing,2024-01-23 17:45:54,4b,4b,11.0,1,False,2,2,True,True,
tension,35,Jug Life,2024-01-23 17:47:10,4b,4c,11.6667,1,False,2,2,True,True,
tension,35,the sloth 🦥,2024-01-23 17:48:50,4b,4b,11.2727,1,False,2,2,True,True,
tension,35,Forecast,2024-01-23 17:49:57,4b,4b,11.1111,1,True,2,2,True,True,
tension,35,Nico's Talentegruppe,2024-01-23 17:52:08,4b,4b,11.2,1,False,2,2,True,True,
tension,35,a v1 warm down,2024-01-23 17:53:11,4b,4b,11.1667,1,True,1,1,False,True,
tension,35,trijubru,2024-01-23 17:54:49,4b,4c,11.7143,1,True,1,1,False,True,
tension,35,Walkin’ In Memphis,2024-01-23 17:56:17,4b,4b,11.2414,1,False,2,2,True,True,
tension,35,Skypager,2024-01-23 17:57:37,4b,4b,10.9524,1,False,2,2,True,True,
tension,35,Excursions,2024-01-23 17:59:00,4b,4b,11.0769,1,False,2,2,True,True,
tension,35,a v0 warmup,2024-01-23 18:06:16,4a,4a,10.5,1,False,2,2,True,True,
tension,35,Beacon en bédaine,2024-01-23 18:09:09,4b,4b,11.2,1,False,2,2,True,True,
tension,35,a v2 warm down,2024-01-23 18:10:16,4b,4c,11.5,1,True,1,1,False,True,
tension,35,Moondance,2024-01-23 18:12:15,4c,4c,12.0,1,True,2,2,True,True,
tension,35,shoots n ladders,2024-01-23 18:13:56,4c,4c,11.7143,1,True,1,1,False,True,
tension,35,Dad Shades,2024-01-23 18:15:39,4c,4c,11.6591,1,True,1,1,False,True,
tension,35,Spiral Staircase,2024-01-23 18:24:09,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Watermelon,2024-01-23 18:33:07,5a,4c,11.6383,1,True,1,1,False,True,
tension,35,Dripping Tap,2024-01-23 18:34:51,5a,4c,11.9583,1,True,1,1,False,True,
tension,35,Slow Down,2024-01-23 18:37:14,4c,4c,11.6818,1,True,1,1,False,True,
tension,35,wolfson college,2024-01-23 18:39:45,4c,4c,11.7333,1,False,1,1,False,True,
tension,35,Jug Life,2024-01-23 18:42:02,4b,4c,11.6667,1,False,2,3,True,True,
tension,35,Anne’s Waterloo,2024-01-23 18:45:33,4c,4c,11.8571,1,True,1,1,False,True,
tension,35,Warm-up for Old People Like Me,2024-01-23 18:47:46,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Little Kids Club,2024-01-23 18:49:54,5a,4c,11.8333,1,True,1,1,False,True,
tension,35,road warriors,2024-01-23 18:51:45,5b,4c,11.8,1,True,1,1,False,True,
tension,35,Dalishuss,2024-01-23 18:56:08,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Orange Juice,2024-01-23 18:58:29,5a,5a,13.2,1,False,1,1,False,True,
tension,35,Cola,2024-01-23 19:05:01,4c,4c,12.0,1,False,2,2,True,True,
tension,35,Little Chuffers,2024-01-23 19:08:19,6a,5a,13.0,1,False,1,1,False,True,
tension,35,Ooo La La,2024-01-23 19:09:21,4c,4b,11.4286,1,False,1,1,False,True,
tension,35,Green Apple,2024-01-23 19:11:00,4c,4c,11.8333,1,False,1,1,False,True,
tension,35,Dogs,2024-01-23 19:13:07,5a,5a,12.6667,1,False,1,1,False,True,
tension,35,Peanut Butter Fingers,2024-01-23 19:15:19,5c,5b,13.6667,1,False,1,1,False,True,
tension,35,Thunderhead,2024-01-25 00:00:00,,6c,20.0,1,True,1,1,False,False,
tension,35,Putty,2024-01-25 18:13:13,5a,5a,13.0,1,False,1,1,False,True,
tension,35,All Plastic,2024-01-25 18:14:05,5a,5a,13.0,1,False,1,1,False,True,
tension,35,Particle Craze,2024-01-25 18:15:15,5a,5a,13.0,1,False,1,1,False,True,
tension,35,Sun Down,2024-01-25 18:17:17,5b,5b,14.0,1,True,1,1,False,True,
tension,35,Invincible,2024-01-25 18:20:15,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Invincible,2024-01-25 18:22:34,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Across The Water,2024-01-25 18:27:32,6b+,6b+,19.0,1,True,1,1,False,True,
tension,35,Optical,2024-01-25 18:34:05,6c,6c,20.0,4,True,1,4,False,True,
tension,35,Doomscroll,2024-01-28 17:10:46,4b,4b,11.0,1,True,1,1,False,True,
tension,35,Doomscroll,2024-01-28 17:10:57,4b,4b,11.0,1,True,1,2,True,True,
tension,35,Moondance,2024-01-28 17:11:51,4c,4c,12.0,1,False,1,1,False,True,
tension,35,Cola,2024-01-28 17:12:55,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Putty,2024-01-28 17:14:11,5a,5a,13.0,1,False,2,2,True,True,
tension,35,All Plastic,2024-01-28 17:15:35,5a,5a,13.0,1,False,2,2,True,True,
tension,35,Particle Craze,2024-01-28 17:16:40,5a,5a,13.0,1,False,2,2,True,True,
tension,35,Wholeberry,2024-01-28 17:18:02,5a,5a,13.0,1,False,1,1,False,True,
tension,35,Wayward Son,2024-01-28 17:19:11,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Sun Down,2024-01-28 17:20:33,5b,5b,14.0,1,True,2,2,True,True,
tension,35,Chicken Fingers,2024-01-28 17:22:23,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Say It Ain’t So,2024-01-28 17:22:56,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Money Music,2024-01-28 17:23:57,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Doze,2024-01-28 17:25:07,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Face Down,2024-01-28 17:26:09,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Hear You Me,2024-01-28 17:27:26,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Anello,2024-01-28 17:28:38,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Vindicated,2024-01-28 17:29:50,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Hold Your Horses,2024-01-28 17:31:04,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Here It Goes Again,2024-01-28 17:32:48,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Masquerade,2024-01-28 17:34:23,6a,6a,16.0,1,False,1,1,False,True,
tension,35,You Look Great Today,2024-01-28 17:39:10,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Sweetness,2024-01-28 17:40:27,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Prime,2024-01-28 17:41:24,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Jane Says,2024-01-28 17:43:09,6a,6a,16.0,1,True,2,2,True,True,
tension,35,Crawling In The Dark,2024-01-28 17:44:31,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Dog Town,2024-01-28 17:47:49,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Further,2024-01-28 17:50:45,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Further,2024-01-28 17:50:56,6a+,6a+,17.0,1,False,1,2,True,True,
tension,35,Compliments To The Climber,2024-01-28 17:53:27,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Nanners,2024-01-28 17:58:36,6a,6a,15.8,1,False,1,1,False,True,
tension,35,Sleepless Roads,2024-01-28 18:02:18,5a,5a,13.1538,1,False,1,1,False,True,
tension,35,Bleed America,2024-01-28 18:03:28,5b,5b,13.6629,1,False,1,1,False,True,
tension,35,eat pizza,2024-01-28 18:05:24,5c,5c,15.2247,1,False,1,1,False,True,
tension,35,eat pie,2024-01-28 18:06:57,5a,5a,13.2708,1,False,1,1,False,True,
tension,35,Warm up at 40,2024-01-28 18:09:05,5b,5b,13.814,1,False,1,1,False,True,
tension,35,(c) underling,2024-01-28 18:11:44,5c,5c,14.9565,1,False,1,1,False,True,
tension,35,Intro to Gastons,2024-01-28 18:13:51,5a,5a,13.3333,1,False,1,1,False,True,
tension,35,Swivel,2024-01-28 18:16:00,5b,5b,13.6,1,False,1,1,False,True,
tension,35,Movin’ Along,2024-01-28 18:17:17,5c,5c,14.9767,1,False,1,1,False,True,
tension,35,"14,000 Minutes",2024-01-28 18:18:41,5a,5a,13.3846,1,False,1,1,False,True,
tension,35,Still Waiting,2024-01-28 18:20:04,5b,5b,13.5806,1,False,2,2,True,True,
tension,35,BOOP snoop,2024-01-28 18:21:33,5c,5c,14.84,1,False,1,1,False,True,
tension,35,My Own Worst Enemy,2024-01-28 18:22:49,5a,5a,13.119,1,False,1,1,False,True,
tension,35,shrewsbury united,2024-01-28 18:24:30,5b,5b,13.6087,1,False,1,1,False,True,
tension,35,Crossflow,2024-01-28 18:27:03,5c,5c,14.8611,1,False,1,1,False,True,
tension,35,eat cereal,2024-01-28 18:28:24,5a,5a,13.0909,1,False,1,1,False,True,
tension,35,Everlong,2024-01-28 18:30:37,5b,5b,14.0,1,False,2,2,True,True,
tension,35,The Goose Is Loose,2024-01-28 18:31:49,5c,5c,14.8788,1,False,1,1,False,True,
tension,35,Chromazone,2024-01-28 18:33:43,5a,5a,13.4762,1,False,1,1,False,True,
tension,35,NonNonsense,2024-01-28 18:35:12,5b,5b,13.6875,1,False,2,2,True,True,
tension,35,walk it,2024-01-28 18:36:30,5c,5c,14.88,1,False,1,1,False,True,
tension,35,Rigorous Ragdoll,2024-01-28 18:37:52,5a,5a,13.0714,1,False,1,1,False,True,
tension,35,Blame it on KY,2024-01-28 18:42:58,5b,5b,13.8235,3,False,1,3,False,True,
tension,35,Higher,2024-01-30 00:00:00,,6c+,21.0,4,False,1,4,False,False,
tension,35,Ships,2024-01-30 00:00:00,,6b,18.0,5,False,1,5,False,False,
tension,35,Incarnate,2024-01-30 00:00:00,,6c,20.0,2,False,1,2,False,False,
tension,35,Further,2024-01-30 18:05:23,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,A Fine Line,2024-01-30 18:08:22,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Across The Water,2024-01-30 18:18:51,6b+,6b+,19.0,2,False,1,2,False,True,
tension,35,Parchment,2024-01-30 18:22:10,6c,6c,20.0,1,True,1,1,False,True,
tension,35,Parchment,2024-01-30 18:25:13,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Incarnate,2024-01-30 18:32:23,6c,6c,20.0,1,True,1,1,False,True,
tension,35,Sober,2024-01-30 18:47:04,6a+,6a+,17.0,2,False,1,2,False,True,
tension,35,Sober,2024-01-30 18:49:39,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Spiral Staircase,2024-01-30 18:52:26,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Thunderstruck,2024-01-30 18:53:47,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Thunderstruck,2024-01-30 18:54:56,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Propagation,2024-01-30 19:21:47,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,A Fine Line,2024-01-30 19:42:44,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Dancing in the Moonlight,2024-01-30 19:45:00,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Thunderstruck,2024-01-30 19:49:12,6a+,6a+,17.0,1,True,1,2,True,True,
tension,35,Constraint,2024-01-30 19:58:22,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Thunder Bolt,2024-01-30 20:44:03,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Compliments To The Climber,2024-01-30 20:49:13,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,DBB - Ideales Streckverhältnis,2024-01-30 20:55:00,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Spiral Staircase,2024-01-30 21:07:24,6b,6b,18.0,1,False,2,2,True,True,
tension,35,Endearing,2024-01-30 21:20:18,6a+,6a+,16.9216,1,False,1,1,False,True,
tension,35,eat oysters,2024-01-30 21:30:56,6a+,6a+,16.7353,1,False,1,1,False,True,
tension,35,No One,2024-02-02 00:00:00,,6b+,19.0,2,False,1,2,False,False,
tension,35,My Own Worst Enemy,2024-02-02 17:06:00,5a,5a,13.119,1,True,1,1,False,True,
tension,35,Chromazone,2024-02-02 17:07:20,5a,5a,13.4762,1,True,1,1,False,True,
tension,35,Rigorous Ragdoll,2024-02-02 17:08:19,5a,5a,13.0714,1,True,2,2,True,True,
tension,35,Crimper’s Paradise #1,2024-02-02 17:09:37,5a,5a,13.1379,1,True,1,1,False,True,
tension,35,Take Five,2024-02-02 17:10:58,5b,5a,13.1538,1,False,1,1,False,True,
tension,35,Smooth,2024-02-02 17:12:08,5a,5a,13.0625,1,False,1,1,False,True,
tension,35,Everlong,2024-02-02 17:14:07,5b,5b,14.0,1,True,1,1,False,True,
tension,35,Rematch,2024-02-02 17:15:04,5b,5b,13.75,1,False,1,1,False,True,
tension,35,Function and Form,2024-02-02 17:16:25,5b,5b,13.7857,1,False,1,1,False,True,
tension,35,Crimper’s Paradise #2,2024-02-02 17:17:42,5b,5b,13.8125,1,False,1,1,False,True,
tension,35,Travercity,2024-02-02 17:19:52,5b,5b,13.8333,1,False,1,1,False,True,
tension,35,Stilts,2024-02-02 17:21:36,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Wingtips,2024-02-02 17:24:11,5c,5c,15.1429,1,True,1,1,False,True,
tension,35,Farther Then Away,2024-02-02 17:25:24,5c,5c,15.35,1,False,1,1,False,True,
tension,35,Dose,2024-02-02 17:26:33,5c,5c,14.9333,1,False,1,1,False,True,
tension,35,Dear John,2024-02-02 17:27:20,5c,5c,14.9286,1,False,1,1,False,True,
tension,35,Mudshovel,2024-02-02 17:28:42,5c,5c,14.7857,1,False,1,1,False,True,
tension,35,The Middle,2024-02-02 17:29:42,5c,5c,14.9231,1,False,1,1,False,True,
tension,35,Dog Town,2024-02-02 17:31:29,6a,6a,16.0,1,False,2,2,True,True,
tension,35,Sherman,2024-02-02 17:33:04,6a,6a,16.1233,1,False,1,1,False,True,
tension,35,You Must Be Proud,2024-02-02 17:34:27,6a,6a,16.1944,1,False,1,1,False,True,
tension,35,Sun Up,2024-02-02 17:35:26,6a,6a,15.7429,1,True,1,1,False,True,
tension,35,Panzer,2024-02-02 17:36:41,6a,6a,15.7895,1,False,2,2,True,True,
tension,35,Immorality,2024-02-02 17:38:30,6a,6a,16.2308,1,False,1,1,False,True,
tension,35,Further,2024-02-02 17:43:41,6a+,6a+,17.0,1,True,2,2,True,True,
tension,35,Compliments To The Climber,2024-02-02 17:45:10,6a+,6a+,17.0,1,True,2,2,True,True,
tension,35,Sober,2024-02-02 17:46:51,6a+,6a+,17.0,1,True,2,2,True,True,
tension,35,Endearing,2024-02-02 17:49:37,6a+,6a+,16.9216,1,True,1,1,False,True,
tension,35,Purple Porcupines,2024-02-02 17:51:46,6a+,6a+,16.7273,1,False,1,1,False,True,
tension,35,It Looks Like That,2024-02-02 17:55:26,6a+,6a,16.4,1,False,1,1,False,True,
tension,35,Soft Pretzel,2024-02-02 18:01:30,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Return Flight,2024-02-02 18:04:04,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Poseidon,2024-02-02 18:06:39,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Guided By Angels,2024-02-02 18:12:21,6b,6b,18.0,3,False,1,3,False,True,
tension,35,H Town,2024-02-02 18:15:21,6b,6b,18.1538,1,False,1,1,False,True,
tension,35,Catastrophe,2024-02-02 18:18:57,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Touch Off,2024-02-02 18:24:52,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Something Chocolate,2024-02-02 18:59:46,4a,4a,10.2558,1,True,1,1,False,True,
tension,35,TB12 Method,2024-02-02 19:00:55,4b,4b,10.9512,1,False,1,1,False,True,
tension,35,Slow to Start,2024-02-02 19:01:37,4a,4b,11.25,1,False,1,1,False,True,
tension,35,warming it up,2024-02-02 19:03:11,4b,4b,11.1765,1,True,1,1,False,True,
tension,35,"Life in Plastic, it's Fantastic",2024-02-02 19:04:03,4b,4b,11.175,1,True,1,1,False,True,
tension,35,Hand Warmers,2024-02-02 19:05:41,4b,4b,10.9643,1,False,1,1,False,True,
tension,35,Zone,2024-02-02 19:06:14,4b,4b,11.4815,1,False,1,1,False,True,
tension,35,Fitty degree warm up,2024-02-02 19:07:09,4b,4b,11.2273,1,False,1,1,False,True,
tension,35,une balade,2024-02-02 19:08:01,4a,4b,10.7778,1,True,1,1,False,True,
tension,35,Rules of Disarmament,2024-02-02 19:08:44,4b,4b,10.7692,1,True,1,1,False,True,
tension,35,One Size Fits None,2024-02-02 19:09:23,4a,4b,10.6154,1,True,1,1,False,True,
tension,35,Smooth sailing,2024-02-02 19:10:06,4b,4b,11.0,1,True,1,1,False,True,
tension,35,the sloth 🦥,2024-02-02 19:10:48,4b,4b,11.2727,1,True,1,1,False,True,
tension,35,Forecast,2024-02-02 19:11:23,4b,4b,11.1111,1,False,1,1,False,True,
tension,35,Nico's Talentegruppe,2024-02-02 19:12:41,4b,4b,11.2,1,True,1,1,False,True,
tension,35,a v0 happy ending,2024-02-02 19:13:26,4a,4b,10.8182,1,False,1,1,False,True,
tension,35,Walkin’ In Memphis,2024-02-02 19:16:02,4b,4b,11.2414,1,True,1,1,False,True,
tension,35,Skypager,2024-02-02 19:16:50,4b,4b,10.9524,1,True,1,1,False,True,
tension,35,Excursions,2024-02-02 19:17:41,4b,4b,11.0769,1,True,1,1,False,True,
tension,35,Easy warm-up,2024-02-02 19:18:13,4b,4b,11.3333,1,True,1,1,False,True,
tension,35,Beacon en bédaine,2024-02-02 19:19:58,4b,4b,11.2,1,True,1,1,False,True,
tension,35,Jug Life,2024-02-02 19:21:55,4b,4c,11.6667,1,True,1,1,False,True,
tension,35,v0 warmup 2 at 0,2024-02-06 17:39:59,4a,4a,10.1765,1,False,1,1,False,True,
tension,35,DBB Warmup 06,2024-02-06 17:41:30,4b,4b,11.1667,1,False,1,1,False,True,
tension,35,DBB Warmup 09,2024-02-06 17:43:48,4b,4c,11.5,1,False,1,1,False,True,
tension,35,DBB Warmup 04,2024-02-06 17:45:03,4c,4c,11.5714,1,False,1,1,False,True,
tension,35,DBB Warmup 05,2024-02-06 17:49:20,4b,4c,11.6667,1,False,1,1,False,True,
tension,35,Esperate,2024-02-06 17:51:06,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,v0 warmup 2 at 0,2024-02-06 17:58:08,4a,4a,10.1765,1,True,1,1,False,True,
tension,35,DBB Warmup 06,2024-02-06 17:59:05,4b,4b,11.1667,1,True,1,1,False,True,
tension,35,shoots n ladders,2024-02-06 18:00:10,4c,4c,11.7143,1,False,1,1,False,True,
tension,35,Sleepless Roads,2024-02-06 18:02:01,5a,5a,13.1538,1,True,1,1,False,True,
tension,35,Bleed America,2024-02-06 18:02:59,5b,5b,13.6629,1,True,1,1,False,True,
tension,35,eat pizza,2024-02-06 18:04:07,5c,5c,15.2247,1,True,1,1,False,True,
tension,35,Crossflow,2024-02-06 18:06:02,5c,5c,14.8611,1,True,1,1,False,True,
tension,35,The Goose Is Loose,2024-02-06 18:06:59,5c,5c,14.8788,1,True,1,1,False,True,
tension,35,walk it,2024-02-06 18:08:30,5c,5c,14.88,1,True,1,1,False,True,
tension,35,Control For Smilers,2024-02-06 18:09:35,5c,5c,15.0455,1,True,1,1,False,True,
tension,35,(c) Middle Team Trainer,2024-02-06 18:11:15,5b,5c,14.6842,1,True,1,1,False,True,
tension,35,Farther Then Away,2024-02-06 18:12:19,5c,5c,15.35,1,True,1,1,False,True,
tension,35,Heel Meal,2024-02-06 18:14:22,5c,5c,15.1176,1,False,1,1,False,True,
tension,35,Clownfish,2024-02-06 18:16:15,6a,5c,14.9375,1,True,1,1,False,True,
tension,35,Dose,2024-02-06 18:17:23,5c,5c,14.9333,1,True,1,1,False,True,
tension,35,After School Special 4,2024-02-06 18:19:08,6a,6a,16.1607,1,False,1,1,False,True,
tension,35,You Must Be Proud,2024-02-06 18:20:37,6a,6a,16.1944,1,True,1,1,False,True,
tension,35,hop scotch,2024-02-06 18:21:59,6a,6a,16.35,1,False,1,1,False,True,
tension,35,Everyday Struggle,2024-02-06 18:23:41,6a,6a,16.1333,1,False,1,1,False,True,
tension,35,The Fonz Bonger,2024-02-06 18:26:57,6a,6a,16.2941,1,False,1,1,False,True,
tension,35,little this little that,2024-02-06 18:31:26,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Panzer,2024-02-06 18:32:46,6a,6a,15.7895,1,True,1,1,False,True,
tension,35,cheese curds,2024-02-06 18:34:18,6a,6a,15.875,1,False,1,1,False,True,
tension,35,Propagation,2024-02-06 18:35:55,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Dancing in the Moonlight,2024-02-06 18:37:37,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Starships Were Meant to Fly,2024-02-06 18:39:19,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Hearing Damage,2024-02-06 18:40:29,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Blame it on KY,2024-02-06 18:44:33,5b,5b,13.8235,1,True,1,1,False,True,
tension,35,The Middle,2024-02-06 18:46:45,5c,5c,14.9231,1,True,1,1,False,True,
tension,35,hop scotch,2024-02-06 18:48:09,6a,6a,16.35,1,True,1,1,False,True,
tension,35,Function and Form,2024-02-06 18:50:08,5b,5b,13.7857,1,True,1,1,False,True,
tension,35,Dear John,2024-02-06 18:51:54,5c,5c,14.9286,1,True,1,1,False,True,
tension,35,Everyday Struggle,2024-02-06 18:54:15,6a,6a,16.1333,1,True,1,1,False,True,
tension,35,NonNonsense,2024-02-06 18:56:37,5b,5b,13.6875,1,True,1,1,False,True,
tension,35,Mudshovel,2024-02-06 18:58:18,5c,5c,14.7857,1,True,1,1,False,True,
tension,35,Low Grade High Quality,2024-02-06 19:01:26,6a,6a,16.3846,1,False,1,1,False,True,
tension,35,Loch Ness Monster,2024-02-06 19:03:41,5b,5b,13.8125,1,False,1,1,False,True,
tension,35,lincoln college,2024-02-06 19:06:03,5c,5c,14.9167,1,False,1,1,False,True,
tension,35,Just Because,2024-02-06 19:08:53,6a,6a,15.8889,1,False,1,1,False,True,
tension,35,7,2024-02-06 19:10:54,5b,5b,13.7692,1,False,1,1,False,True,
tension,35,I Can’t Believe It’s Not Crimping,2024-02-06 19:14:35,5c,5c,15.0,1,False,1,1,False,True,
tension,35,tatertot,2024-02-06 19:18:03,6a,6a,16.0769,1,False,1,1,False,True,
tension,35,Prissson,2024-02-06 19:20:18,5b,5b,13.5833,1,False,1,1,False,True,
tension,35,massage,2024-02-06 19:22:50,5c,5c,15.3077,1,False,1,1,False,True,
tension,35,Parachutes,2024-02-06 19:29:05,6a,6a,16.3333,1,False,1,1,False,True,
tension,35,Cuff It,2024-02-06 19:32:14,5b,5b,13.7143,1,False,1,1,False,True,
tension,35,shoep,2024-02-06 19:33:25,5c,5c,15.0,1,False,1,1,False,True,
tension,35,GlittahBomb,2024-02-06 19:36:42,6a,6a,16.125,1,False,1,1,False,True,
tension,35,9,2024-02-06 19:41:46,5b,5b,13.7778,1,False,1,1,False,True,
tension,35,Jollan’s Ladder,2024-02-06 19:44:10,5c,5c,15.1111,1,False,1,1,False,True,
tension,35,Threat Level MidNight,2024-02-06 19:46:28,6a,6a,16.1111,1,False,1,1,False,True,
tension,35,Blizzard,2024-02-06 19:50:57,5c,5c,15.0,1,False,1,1,False,True,
tension,35,triplet family,2024-02-06 19:56:11,6a,6a,16.2857,1,False,1,1,False,True,
tension,35,6.,2024-02-06 19:57:15,5b,5b,13.75,1,False,1,1,False,True,
tension,35,fun for all,2024-02-06 19:59:42,5c,5c,14.7778,1,False,1,1,False,True,
tension,35,Trampoline,2024-02-06 20:03:59,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Guided By Angels,2024-02-08 00:00:00,,6b,18.0,2,True,1,2,False,False,
tension,35,Sterile,2024-02-08 00:00:00,,6c,20.0,2,False,1,2,False,False,
tension,35,Dripping Tap,2024-02-08 17:24:52,5a,4c,11.9583,1,False,1,1,False,True,
tension,35,"little people , big reaches",2024-02-08 17:26:15,5a,5a,13.1429,1,False,1,1,False,True,
tension,35,DBB Warmup 09,2024-02-08 18:02:41,4b,4c,11.5,1,True,1,1,False,True,
tension,35,Dad Shades,2024-02-08 18:03:37,4c,4c,11.6591,1,False,1,1,False,True,
tension,35,Watermelon,2024-02-08 18:04:36,5a,4c,11.6383,1,False,1,1,False,True,
tension,35,Slow Down,2024-02-08 18:05:37,4c,4c,11.6818,1,False,1,1,False,True,
tension,35,wolfson college,2024-02-08 18:06:43,4c,4c,11.7333,1,True,1,1,False,True,
tension,35,Anne’s Waterloo,2024-02-08 18:07:52,4c,4c,11.8571,1,False,1,1,False,True,
tension,35,trijubru,2024-02-08 18:08:49,4b,4c,11.7143,1,False,1,1,False,True,
tension,35,Warm-up for Old People Like Me,2024-02-08 18:09:41,4c,4c,12.0,1,False,1,1,False,True,
tension,35,Little Kids Club,2024-02-08 18:10:37,5a,4c,11.8333,1,False,1,1,False,True,
tension,35,Warm up at 40,2024-02-08 18:12:06,5b,5b,13.814,1,True,1,1,False,True,
tension,35,Swivel,2024-02-08 18:13:17,5b,5b,13.6,1,True,1,1,False,True,
tension,35,Still Waiting,2024-02-08 18:14:46,5b,5b,13.5806,1,True,1,1,False,True,
tension,35,Loch Ness Monster,2024-02-08 18:15:47,5b,5b,13.8125,1,True,1,1,False,True,
tension,35,7,2024-02-08 18:16:52,5b,5b,13.7692,1,True,1,1,False,True,
tension,35,Prissson,2024-02-08 18:18:10,5b,5b,13.5833,1,True,1,1,False,True,
tension,35,Crimper’s Paradise #2,2024-02-08 18:19:11,5b,5b,13.8125,1,True,1,1,False,True,
tension,35,Cuff It,2024-02-08 18:20:16,5b,5b,13.7143,1,True,1,1,False,True,
tension,35,Seafood Salad,2024-02-08 18:30:01,6a,6a,16.2857,1,False,1,1,False,True,
tension,35,Low Grade High Quality,2024-02-08 18:32:28,6a,6a,16.3846,1,True,1,1,False,True,
tension,35,Immorality,2024-02-08 18:35:06,6a,6a,16.2308,1,True,1,1,False,True,
tension,35,Just Because,2024-02-08 18:41:50,6a,6a,15.8889,1,True,1,1,False,True,
tension,35,Thunderhead,2024-02-08 19:02:29,6c,6c,20.0,1,True,2,2,True,True,
tension,35,Soft Pretzel,2024-02-08 19:19:47,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Return Flight,2024-02-08 19:25:50,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Poseidon,2024-02-08 19:28:12,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Constraint,2024-02-08 19:32:53,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Touch Off,2024-02-08 19:53:09,6b+,6b+,19.0,1,True,1,1,False,True,
tension,35,shoots n ladders,2024-02-08 20:31:59,4c,4c,11.7143,1,False,2,2,True,True,
tension,35,Dad Shades,2024-02-08 20:32:07,4c,4c,11.6591,1,False,1,2,True,True,
tension,35,Sleepless Roads,2024-02-08 20:32:21,5a,5a,13.1538,1,False,2,2,True,True,
tension,35,Watermelon,2024-02-08 20:33:21,5a,4c,11.6383,1,True,2,2,True,True,
